Y,F2,F3,F4,F5,F6,F7,F8,F10,F11,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,poly_f2,poly_f24,poly_f2*f24,poly_f2^2,poly_f24^2
1,7859,0,42,134436,3000,295086,1,138325,1,1,178187,135134,1,119703,1,1,127112,1,89157,7859.0,89157.0,61763881.0,700684863.0,7948970649.0
1,25462,0,44,119441,1000,32020,1,131518,1,1,214708,119789,1,122389,1,1,126444,1,34579,25462.0,34579.0,648313444.0,880450498.0,1195707241.0
1,4677,0,43,119657,2000,303218,1,128224,1,1,148985,120005,1,118832,1,1,129212,1,25912,4677.0,25912.0,21874329.0,121190424.0,671431744.0
1,7633,0,42,119650,3000,320873,1,128299,1,1,134429,119998,1,118832,1,1,128608,1,88422,7633.0,88422.0,58262689.0,674925126.0,7818450084.0
1,9977,0,39,118771,1000,32020,1,128742,1,1,119768,119120,1,119613,1,1,126469,1,51222,9977.0,51222.0,99540529.0,511041894.0,2623693284.0
1,5574,0,36,119650,1000,315517,1,138411,1,1,121648,120347,1,119703,1,1,128990,1,30118,5574.0,30118.0,31069476.0,167877732.0,907093924.0
1,4431,0,36,118779,1000,303218,1,128342,1,1,292749,119126,1,118832,1,1,127382,1,114907,4431.0,114907.0,19633761.0,509152917.0,13203618649.0
1,9977,0,36,118771,1000,32020,1,128742,1,1,177843,119120,1,119613,1,1,126469,1,51945,9977.0,51945.0,99540529.0,518255265.0,2698283025.0
1,57598,0,39,120065,1000,131483,1,129596,1,1,132282,120413,1,120467,1,1,133989,1,49890,57598.0,49890.0,3317529604.0,2873564220.0,2489012100.0
1,18250,0,30,120491,1000,143051,1,138384,1,1,163744,121189,1,119703,1,1,127366,1,11156,18250.0,11156.0,333062500.0,203597000.0,124456336.0
1,17279,0,46,118926,1000,130186,1,128299,1,1,120314,119275,1,118832,1,1,127382,1,12990,17279.0,12990.0,298563841.0,224454210.0,168740100.0
0,17807,0,41,119193,1000,303218,1,128051,1,1,119777,119542,1,118832,1,1,128535,1,27555,17807.0,27555.0,317089249.0,490671885.0,759278025.0
1,7861,0,44,120739,1000,317393,1,139279,1,1,140490,121437,1,121022,1,2,127243,1,42778,7861.0,42778.0,61795321.0,336277858.0,1829957284.0
1,73019,0,38,119441,1000,32020,1,128854,1,1,121990,119789,1,118781,1,2,126433,1,52448,73019.0,52448.0,5331774361.0,3829700512.0,2750792704.0
1,17252,0,33,124810,2000,142996,1,138223,1,1,303786,125509,1,119703,1,1,129155,1,11156,17252.0,11156.0,297631504.0,192463312.0,124456336.0
1,80431,0,38,118759,1000,130186,1,128163,1,1,119750,119106,1,119034,1,1,126427,2,23015,80431.0,23015.0,6469145761.0,1851119465.0,529690225.0
1,273494,0,36,119441,1000,32020,1,128265,1,1,312603,119789,1,118797,1,1,126469,1,48857,273494.0,48857.0,74798968036.0,13362096358.0,2387006449.0
1,1415,0,39,118779,1000,303218,1,128299,1,1,119777,119126,1,118832,1,1,129271,1,13812,1415.0,13812.0,2002225.0,19543980.0,190771344.0
1,8232,0,37,125392,2000,145116,1,138341,1,1,127391,126090,1,119703,1,1,128890,1,85003,8232.0,85003.0,67765824.0,699744696.0,7225510009.0
1,4950,0,48,124609,1000,131259,1,128224,1,1,149722,124958,1,118832,1,1,128373,1,47156,4950.0,47156.0,24502500.0,233422200.0,2223688336.0
1,1267,0,31,119357,1000,130186,1,127961,1,1,120239,119589,1,118832,1,1,127459,1,46145,1267.0,46145.0,1605289.0,58465715.0,2129361025.0
1,6773,0,38,124034,1000,31323,1,137967,1,1,272508,124732,1,119703,1,1,15345,1,37260,6773.0,37260.0,45873529.0,252361980.0,1388307600.0
1,46577,0,40,118759,1000,130186,1,127989,1,1,119784,119106,1,118860,1,1,126433,1,46871,46577.0,46871.0,2169416929.0,2183110567.0,2196890641.0
1,120151,0,35,120167,1000,143022,1,138724,1,1,162795,120864,1,120467,1,1,127696,1,52229,120151.0,52229.0,14436262801.0,6275366579.0,2727868441.0
1,51280,0,39,122088,1000,143022,1,138298,1,1,138053,122786,1,119703,1,1,131675,1,288529,51280.0,288529.0,2629638400.0,14795767120.0,83248983841.0
1,28263,0,35,118779,1000,303218,1,128462,1,1,132090,119126,1,119186,1,1,131638,1,44513,28263.0,44513.0,798797169.0,1258070919.0,1981407169.0
1,14604,0,31,119630,1000,142485,1,141517,1,1,121655,120327,2,123260,1,1,126515,1,83726,14604.0,83726.0,213276816.0,1222734504.0,7010043076.0
1,3912,0,43,120528,1000,315517,1,138325,1,1,125615,121226,1,119703,1,2,128938,1,45060,3912.0,45060.0,15303744.0,176274720.0,2030403600.0
1,8026,0,41,118779,2000,303218,1,128177,1,1,119777,119126,1,119426,1,1,126869,1,67815,8026.0,67815.0,64416676.0,544283190.0,4598874225.0
1,18170,0,33,120739,1000,317393,1,138572,1,1,127202,121437,1,120315,1,1,127243,1,49400,18170.0,49400.0,330148900.0,897598000.0,2440360000.0
1,97034,0,37,119150,2000,303218,1,129090,1,1,120131,119499,1,119933,1,1,127506,1,26429,97034.0,26429.0,9415597156.0,2564511586.0,698492041.0
1,61099,0,38,121593,1000,143236,1,138444,2,1,223708,122291,1,119703,1,1,128988,1,51415,61099.0,51415.0,3733087801.0,3141405085.0,2643502225.0
1,7387,0,46,119193,1000,303218,1,128385,1,1,119777,119542,2,118832,1,1,127445,1,84614,7387.0,84614.0,54567769.0,625043618.0,7159528996.0
1,20187,0,41,119325,1000,130752,1,128342,1,1,272847,119672,1,118832,1,1,127209,1,41560,20187.0,41560.0,407514969.0,838971720.0,1727233600.0
1,7302,0,38,119193,1000,303218,1,128025,1,1,119777,119542,1,92132,1,1,126751,1,50706,7302.0,50706.0,53319204.0,370255212.0,2571098436.0
0,55680,0,36,120739,2000,317393,1,138255,1,1,122548,121437,1,119998,1,1,126565,1,42778,55680.0,42778.0,3100262400.0,2381879040.0,1829957284.0
1,95882,0,36,120491,4000,143051,1,138461,1,1,127470,121189,1,120057,1,1,127834,1,85214,95882.0,85214.0,9193357924.0,8170488748.0,7261425796.0
1,6861,0,48,126560,1000,19024,1,127968,1,1,261001,126908,1,118832,1,1,15274,1,42288,6861.0,42288.0,47073321.0,290137968.0,1788274944.0
1,7597,0,40,119650,1000,315517,1,138298,1,1,121648,120347,1,119703,1,1,127815,1,17679,7597.0,17679.0,57714409.0,134307363.0,312547041.0
1,53168,0,44,119736,5000,130697,1,127902,2,1,144324,120084,1,118773,1,1,137484,2,31799,53168.0,31799.0,2826836224.0,1690689232.0,1011176401.0
1,54655,0,37,119650,2000,315517,1,138050,1,1,244725,120347,1,119703,1,1,127441,1,17113,54655.0,17113.0,2987169025.0,935311015.0,292854769.0
1,4954,0,45,124488,1000,130723,1,128342,1,1,135557,124836,1,118832,1,1,128675,1,51222,4954.0,51222.0,24542116.0,253753788.0,2623693284.0
1,21070,0,48,120521,1000,333172,1,138298,1,1,283185,121219,1,119703,1,1,132369,1,89228,21070.0,89228.0,443944900.0,1880033960.0,7961635984.0
1,49868,0,41,118779,2000,303218,1,128412,1,1,120131,119126,1,118832,1,1,130556,1,83477,49868.0,83477.0,2486817424.0,4162831036.0,6968409529.0
1,51338,0,47,128612,1000,142893,1,138289,1,1,122044,129311,1,120032,1,1,129728,1,36129,51338.0,36129.0,2635590244.0,1854790602.0,1305304641.0
1,311714,0,40,121863,1000,130697,1,128040,1,1,122862,122211,1,118773,1,1,127056,1,42292,311714.0,42292.0,97165617796.0,13183008488.0,1788613264.0
1,870,0,42,119650,3000,315517,1,138594,1,1,121648,120347,1,120337,1,1,128613,1,34131,870.0,34131.0,756900.0,29693970.0,1164925161.0
1,3729,0,46,123338,31000,29271,1,138411,1,1,211451,124036,2,119703,1,1,134849,1,84372,3729.0,84372.0,13905441.0,314623188.0,7118634384.0
1,15985,0,50,119193,1000,303218,1,128299,2,1,242854,119542,1,118832,1,1,133491,1,42370,15985.0,42370.0,255520225.0,677284450.0,1795216900.0
1,16868,0,45,123721,1000,131394,1,128224,1,1,122195,124070,1,118832,1,1,127787,1,44588,16868.0,44588.0,284529424.0,752110384.0,1988089744.0
1,18468,0,37,118779,1000,303218,1,128051,1,1,119777,119126,1,118832,1,1,127370,2,33058,18468.0,33058.0,341067024.0,610515144.0,1092831364.0
1,15422,0,41,123939,1000,130697,1,128342,1,1,271277,124288,2,118832,1,1,126944,1,33131,15422.0,33131.0,237838084.0,510946282.0,1097663161.0
1,125484,0,42,119736,1000,130697,1,127902,1,2,154512,120084,1,118773,1,1,128720,1,43885,125484.0,43885.0,15746234256.0,5506865340.0,1925893225.0
1,19289,0,32,119657,1000,303218,1,128224,1,1,119777,120005,1,118832,1,1,128473,1,34762,19289.0,34762.0,372065521.0,670524218.0,1208396644.0
1,15662,0,38,119678,3000,130773,1,128752,1,1,120677,120026,2,119623,1,1,126494,1,27209,15662.0,27209.0,245298244.0,426147358.0,740329681.0
1,33284,0,39,119657,9000,303218,1,128299,1,1,120656,120005,1,118832,1,1,132268,1,89932,33284.0,89932.0,1107824656.0,2993296688.0,8087764624.0
1,92568,0,40,119620,1000,130752,1,136974,1,1,127609,119968,2,127845,1,1,127041,1,43679,92568.0,43679.0,8568834624.0,4043277672.0,1907855041.0
1,18261,0,41,120634,3000,142996,1,137967,1,1,128870,121332,1,119703,1,1,127590,1,34097,18261.0,34097.0,333464121.0,622645317.0,1162605409.0
1,17677,0,48,121706,1000,142803,1,138384,1,1,172107,122404,1,119703,1,1,127501,1,27444,17677.0,27444.0,312476329.0,485127588.0,753173136.0
1,7104,0,40,119650,5000,315517,1,138223,1,1,121648,120347,1,119703,1,1,127023,1,50984,7104.0,50984.0,50466816.0,362190336.0,2599368256.0
1,1952,0,49,150972,175000,143241,1,138298,1,1,152971,151670,1,119703,1,1,127801,1,10974,1952.0,10974.0,3810304.0,21421248.0,120428676.0
1,16143,0,41,123146,3000,15429,1,128051,1,1,246669,123495,1,118832,1,1,128966,1,37286,16143.0,37286.0,260596449.0,601907898.0,1390245796.0
1,50012,0,29,120074,1000,142929,1,138050,1,1,298227,309466,1,119703,1,1,127599,1,13266,50012.0,13266.0,2501200144.0,663459192.0,175986756.0
1,2135,0,38,119193,24000,303218,1,128326,1,1,119777,119542,1,118832,1,1,128379,1,46941,2135.0,46941.0,4558225.0,100219035.0,2203457481.0
1,876,0,35,123002,1000,134215,1,128326,1,1,306928,123350,1,118832,1,1,127078,1,83422,876.0,83422.0,767376.0,73077672.0,6959230084.0
1,46825,0,36,120312,773000,44319,1,137938,1,1,166773,121010,1,119671,1,1,126540,1,30413,46825.0,30413.0,2192580625.0,1424088725.0,924950569.0
1,16794,0,35,119650,1000,315517,1,138223,1,1,121648,120347,1,119703,1,1,130893,1,13989,16794.0,13989.0,282038436.0,234931266.0,195692121.0
1,3260,0,29,119193,1000,303218,1,128342,1,1,119777,119542,1,118832,1,1,127063,2,54152,3260.0,54152.0,10627600.0,176535520.0,2932439104.0
1,4970,0,39,120074,1000,142929,1,138298,1,1,304960,309466,1,119703,1,1,127078,1,91065,4970.0,91065.0,24700900.0,452593050.0,8292834225.0
1,7362,0,36,123918,1000,132817,1,128224,1,1,145619,124266,1,118832,1,1,129212,1,13812,7362.0,13812.0,54199044.0,101683944.0,190771344.0
1,2926,0,46,119853,1000,130594,1,128342,1,1,303405,120201,2,118832,1,1,127528,1,25776,2926.0,25776.0,8561476.0,75420576.0,664402176.0
1,7576,0,54,119650,1000,315517,1,138341,1,1,121648,120347,1,119703,1,1,128607,1,90331,7576.0,90331.0,57395776.0,684347656.0,8159689561.0
1,86067,0,44,119203,5000,130630,1,128342,1,1,296356,308245,1,118832,1,2,128896,1,90088,86067.0,90088.0,7407528489.0,7753603896.0,8115847744.0
1,4570,0,46,120064,1000,315517,1,138341,1,1,121648,120763,1,119703,1,1,127320,1,43465,4570.0,43465.0,20884900.0,198635050.0,1889206225.0
1,4678,0,36,119650,1000,315517,1,138341,1,1,121648,120347,1,119703,1,1,130367,1,45553,4678.0,45553.0,21883684.0,213096934.0,2075075809.0
1,57679,0,45,118759,1000,130186,1,128120,1,1,119784,119106,1,118991,1,1,126433,1,46776,57679.0,46776.0,3326867041.0,2697992904.0,2187994176.0
1,19876,1,39,120064,3000,315517,1,138298,1,1,121648,120763,1,119703,1,1,131821,1,44715,19876.0,44715.0,395055376.0,888755340.0,1999431225.0
1,15700,0,35,119193,10000,303218,1,128299,1,1,119777,119542,1,118832,1,1,127506,1,35130,15700.0,35130.0,246490000.0,551541000.0,1234116900.0
1,13857,0,32,122261,1000,145116,1,138341,1,1,259948,122958,1,119703,1,1,128416,1,11053,13857.0,11053.0,192016449.0,153161421.0,122168809.0
1,3103,0,44,119707,1000,130723,1,128299,1,1,253042,120055,1,118832,1,1,134370,1,287530,3103.0,287530.0,9628609.0,892205590.0,82673500900.0
1,3023,0,37,121563,1000,303218,1,128412,1,1,138236,121911,1,118832,1,1,127030,1,13812,3023.0,13812.0,9138529.0,41753676.0,190771344.0
1,15427,0,34,122088,1000,143022,1,138298,1,1,315102,122786,1,119703,1,1,126921,1,30500,15427.0,30500.0,237992329.0,470523500.0,930250000.0
1,6039,0,42,119657,1000,303218,1,128412,1,1,119777,120005,1,118832,1,2,130556,1,29493,6039.0,29493.0,36469521.0,178108227.0,869837049.0
1,86424,0,39,120064,2000,315517,1,138325,1,1,121648,120763,1,119703,1,1,13294,1,13989,86424.0,13989.0,7469107776.0,1208985336.0,195692121.0
1,5299,0,44,119650,1000,315517,1,139595,1,1,121648,120347,1,121338,1,1,133276,1,17113,5299.0,17113.0,28079401.0,90681787.0,292854769.0
1,5034,0,37,121245,1000,142485,1,138289,2,1,136545,121944,1,120032,1,1,129728,1,15181,5034.0,15181.0,25341156.0,76421154.0,230462761.0
1,7537,0,37,119657,1000,303218,1,128025,1,1,126273,120005,1,92132,1,1,126751,1,52738,7537.0,52738.0,56806369.0,397486306.0,2781296644.0
1,21046,0,50,121841,1000,295086,1,138341,1,1,178187,122539,1,119703,1,1,157830,1,49530,21046.0,49530.0,442934116.0,1042408380.0,2453220900.0
1,51034,0,36,120064,9000,315517,1,138050,1,1,122190,120763,1,119703,1,1,129159,1,85214,51034.0,85214.0,2604469156.0,4348811276.0,7261425796.0
1,60877,0,37,119441,117000,32020,1,127951,1,1,120439,119789,1,118822,1,1,126557,1,51512,60877.0,51512.0,3706009129.0,3135896024.0,2653486144.0
1,85067,0,42,118844,1000,130186,1,128149,1,1,120118,180952,1,118787,1,1,127148,1,29431,85067.0,29431.0,7236394489.0,2503606877.0,866183761.0
1,27836,0,40,118759,1000,130186,1,127916,1,1,119784,119106,1,118787,1,1,126433,1,52589,27836.0,52589.0,774842896.0,1463867404.0,2765602921.0
1,4380,0,38,119650,4000,320873,1,128342,1,2,281314,119998,1,118832,1,1,135504,1,44019,4380.0,44019.0,19184400.0,192803220.0,1937672361.0
1,5219,0,36,119203,1000,130630,1,128342,1,1,161543,308245,1,118832,1,1,127528,1,26445,5219.0,26445.0,27237961.0,138016455.0,699338025.0
1,17731,0,54,119193,4000,303218,1,128224,1,1,119777,119542,1,118832,1,1,129212,1,43071,17731.0,43071.0,314388361.0,763691901.0,1855111041.0
1,98794,0,30,119630,1000,142485,1,137958,1,2,121655,120327,1,119701,1,1,126561,1,48840,98794.0,48840.0,9760254436.0,4825098960.0,2385345600.0
1,32769,0,40,119690,1000,317393,1,138572,1,1,133473,120388,1,120315,1,2,126565,1,40719,32769.0,40719.0,1073807361.0,1334320911.0,1658036961.0
1,4626,0,44,119650,1000,315517,1,138325,1,1,121648,120347,1,119703,1,1,129003,1,46343,4626.0,46343.0,21399876.0,214382718.0,2147673649.0
1,7090,0,42,118779,1000,303218,1,127961,1,1,119777,119126,1,118832,1,1,126901,1,91478,7090.0,91478.0,50268100.0,648579020.0,8368224484.0
1,12275,1,33,118751,1000,32020,1,127978,1,1,119757,119100,1,118849,1,1,126461,1,46869,12275.0,46869.0,150675625.0,575316975.0,2196703161.0
1,1828,0,37,119657,1000,303218,1,128326,1,1,119777,120005,1,118832,1,1,129108,1,34235,1828.0,34235.0,3341584.0,62581580.0,1172035225.0
1,5527,0,52,119657,1000,303218,1,128342,1,1,119777,120005,1,118832,1,1,132003,1,48399,5527.0,48399.0,30547729.0,267501273.0,2342463201.0
1,903,0,35,120196,5000,143051,1,138411,1,1,136519,120893,1,119703,1,1,129146,1,83211,903.0,83211.0,815409.0,75139533.0,6924070521.0
1,18045,0,37,121494,2000,32092,1,127968,1,1,122493,121842,1,118832,1,1,129169,1,26986,18045.0,26986.0,325622025.0,486962370.0,728244196.0
1,1767,0,49,122734,2000,142996,1,137901,1,1,124733,123432,1,119644,1,1,127127,1,83244,1767.0,83244.0,3122289.0,147092148.0,6929563536.0
1,25560,0,41,127804,1000,130773,1,129134,1,1,128803,128152,1,120005,1,1,135479,1,43940,25560.0,43940.0,653313600.0,1123106400.0,1930723600.0
1,7763,1,36,119678,7000,130773,1,128752,1,1,120677,120026,1,119623,1,1,127303,1,27209,7763.0,27209.0,60264169.0,211223467.0,740329681.0
1,938,0,40,119650,1000,315517,1,137901,1,1,121648,120347,1,119644,1,4,129048,1,49476,938.0,49476.0,879844.0,46408488.0,2447874576.0
1,30570,0,42,125392,117000,145116,1,138024,1,1,126849,126090,1,93003,1,1,128127,1,90368,30570.0,90368.0,934524900.0,2762549760.0,8166375424.0
1,87632,0,34,119715,1000,142485,1,137979,1,1,145454,182173,1,119722,1,1,126866,1,48605,87632.0,48605.0,7679367424.0,4259353360.0,2362446025.0
1,28170,0,46,119650,2000,320873,1,128315,1,1,281314,119998,1,119186,1,1,126866,1,48399,28170.0,48399.0,793548900.0,1363399830.0,2342463201.0
1,17635,0,37,121331,1000,143302,1,138298,1,1,180571,122029,1,119703,1,1,127251,1,84263,17635.0,84263.0,310993225.0,1485978005.0,7100253169.0
1,2290,0,34,125392,2000,145116,1,138223,1,1,308799,126090,1,119703,1,1,128444,1,91070,2290.0,91070.0,5244100.0,208550300.0,8293744900.0
1,1446,0,50,120064,1000,315517,1,138298,1,1,121648,120763,1,119703,1,1,127057,1,36129,1446.0,36129.0,2090916.0,52242534.0,1305304641.0
1,3141,0,36,119797,1000,142485,1,138341,1,1,121796,120496,1,119703,1,1,132096,1,33601,3141.0,33601.0,9865881.0,105540741.0,1129027201.0
1,5281,0,49,120724,1000,142893,1,138341,1,1,137428,121422,1,119703,1,1,128218,1,41961,5281.0,41961.0,27888961.0,221596041.0,1760725521.0
1,889,0,40,120703,1000,143558,1,137960,1,1,122701,121400,1,119703,1,1,130835,1,89033,889.0,89033.0,790321.0,79150337.0,7926875089.0
0,22872,0,33,120722,7000,130937,1,129062,1,1,166790,121070,2,119933,1,1,140010,1,31450,22872.0,31450.0,523128384.0,719324400.0,989102500.0
1,49042,0,46,120065,14000,131483,1,155247,1,1,302474,120413,1,133710,1,1,126927,1,24876,49042.0,24876.0,2405117764.0,1219968792.0,618815376.0
1,14926,0,35,120064,1000,315517,1,138298,1,1,121648,120763,1,119703,1,1,127057,1,53402,14926.0,53402.0,222785476.0,797078252.0,2851773604.0
1,139611,0,41,120656,1000,132083,1,128573,1,1,161381,121003,1,119444,1,2,128330,1,30034,139611.0,30034.0,19491231321.0,4193076774.0,902041156.0
1,23275,0,37,119797,1000,142485,1,138341,1,1,121796,120496,1,119703,1,1,130919,1,25200,23275.0,25200.0,541725625.0,586530000.0,635040000.0
1,19660,0,40,119650,2000,315517,1,138223,1,1,145119,120347,1,119703,1,1,127023,2,15525,19660.0,15525.0,386515600.0,305221500.0,241025625.0
1,15052,0,34,120064,1000,315517,1,138411,1,1,121648,120763,1,119703,1,1,130627,1,16230,15052.0,16230.0,226562704.0,244293960.0,263412900.0
1,7381,0,46,124789,2000,145116,1,138223,1,2,152472,125487,1,119703,1,1,129283,1,14811,7381.0,14811.0,54479161.0,109319991.0,219365721.0
1,70093,0,38,120429,1000,333172,1,138223,1,1,124058,121127,1,119703,1,1,127023,1,33232,70093.0,33232.0,4913028649.0,2329330576.0,1104365824.0
1,60139,0,46,119193,1000,303218,1,131785,1,1,158819,119542,1,122656,1,1,150694,1,82723,60139.0,82723.0,3616699321.0,4974878497.0,6843094729.0
1,1434,0,45,120521,1000,333172,1,138298,1,1,283185,121219,2,119703,1,1,127057,1,36129,1434.0,36129.0,2056356.0,51808986.0,1305304641.0
1,51190,0,41,119193,1000,303218,1,128000,1,1,120319,119542,1,118871,1,1,129100,1,32233,51190.0,32233.0,2620416100.0,1650007270.0,1038966289.0
1,1995,0,39,120936,1000,143782,1,138549,3,1,304345,121634,1,120292,1,1,126998,1,55450,1995.0,55450.0,3980025.0,110622750.0,3074702500.0
1,15861,0,43,122335,3000,143693,1,138223,1,1,131219,123033,1,119703,1,1,128943,1,27069,15861.0,27069.0,251571321.0,429341409.0,732730761.0
1,4184,0,41,120167,1000,143022,1,138298,2,1,303878,120864,1,119703,1,1,127251,1,52229,4184.0,52229.0,17505856.0,218526136.0,2727868441.0
1,3243,0,48,119193,6000,303218,1,128326,1,1,119777,119542,1,118832,1,1,127478,2,10157,3243.0,10157.0,10517049.0,32939151.0,103164649.0
1,4626,0,38,119650,2000,315517,2,138325,1,2,244725,120347,1,119703,2,1,129003,1,26327,4626.0,26327.0,21399876.0,121788702.0,693110929.0
1,2181,0,39,119510,2000,130937,1,128003,1,1,132089,119857,1,118874,1,1,129243,1,54470,2181.0,54470.0,4756761.0,118799070.0,2966980900.0
1,4060,0,44,120064,1000,315517,1,138444,1,1,121648,120763,1,119703,1,1,127684,1,55823,4060.0,55823.0,16483600.0,226641380.0,3116207329.0
1,4927,0,39,121370,2000,130723,2,128299,1,1,224996,121718,1,118832,1,1,127007,1,42385,4927.0,42385.0,24275329.0,208830895.0,1796488225.0
1,103828,0,40,119715,1000,142485,1,138122,2,1,292321,182173,1,119668,1,1,128189,1,30428,103828.0,30428.0,10780253584.0,3159278384.0,925863184.0
1,53211,1,40,124609,2000,131259,1,128342,1,1,120830,124958,1,118832,1,1,126944,1,39982,53211.0,39982.0,2831410521.0,2127482202.0,1598560324.0
1,4756,0,37,120879,2000,130723,1,128299,1,1,313493,121227,1,118832,1,1,127007,1,69177,4756.0,69177.0,22619536.0,329005812.0,4785457329.0
1,27120,0,41,119736,17000,130697,1,128326,1,1,149019,120084,1,118832,1,1,127056,1,42368,27120.0,42368.0,735494400.0,1149020160.0,1795047424.0
1,71207,0,44,119190,1000,130504,1,128385,1,1,170236,119539,2,118832,1,1,130432,1,52775,71207.0,52775.0,5070436849.0,3757949425.0,2785200625.0
1,4041,0,30,119193,1000,303218,1,128445,1,1,119777,119542,1,118832,1,1,127613,1,37112,4041.0,37112.0,16329681.0,149969592.0,1377300544.0
1,7578,0,52,118779,2000,303218,1,128299,1,1,119777,119126,1,118832,1,1,127744,1,113824,7578.0,113824.0,57426084.0,862558272.0,12955902976.0
1,1434,0,42,120064,2000,315517,1,138298,1,1,121648,120763,1,119703,1,1,129342,1,33232,1434.0,33232.0,2056356.0,47654688.0,1104365824.0
1,14473,0,44,119441,1000,32020,1,128006,1,1,294066,119789,1,118877,1,1,126490,1,45868,14473.0,45868.0,209467729.0,663847564.0,2103873424.0
1,4143,0,38,120879,1000,130723,1,128887,1,1,313617,121227,1,119758,1,1,129657,1,27555,4143.0,27555.0,17164449.0,114160365.0,759278025.0
1,1102,0,39,120386,1000,143241,1,138325,1,1,136533,121083,1,119703,1,1,129179,1,36018,1102.0,36018.0,1214404.0,39691836.0,1297296324.0
1,20666,0,29,118751,1000,32020,1,128219,1,1,119750,119100,1,119090,1,1,126490,1,23015,20666.0,23015.0,427083556.0,475627990.0,529690225.0
1,8139,0,42,118779,2000,303218,1,128025,1,1,119777,119126,1,92132,1,1,127295,1,37763,8139.0,37763.0,66243321.0,307353057.0,1426044169.0
1,88424,0,36,120916,1000,143065,1,138461,1,1,125669,121614,1,120057,1,1,127142,1,83951,88424.0,83951.0,7818803776.0,7423283224.0,7047770401.0
1,4585,0,40,118926,1000,130186,2,128299,1,1,289222,119275,1,118832,1,1,127063,1,25661,4585.0,25661.0,21022225.0,117655685.0,658486921.0
1,4924,0,38,121750,2000,143022,1,138341,1,1,314739,122448,1,119703,1,1,127599,1,36129,4924.0,36129.0,24245776.0,177899196.0,1305304641.0
1,211,0,42,118779,1000,303218,1,128412,1,1,119777,119126,1,118832,1,1,130188,1,12990,211.0,12990.0,44521.0,2740890.0,168740100.0
1,50838,0,38,122516,1000,143558,1,137901,1,1,122701,123215,1,119644,1,1,286313,1,90882,50838.0,90882.0,2584502244.0,4620259116.0,8259537924.0
1,1080,0,37,126630,1000,143241,1,140139,1,1,310141,127328,1,121882,1,1,130209,1,27318,1080.0,27318.0,1166400.0,29503440.0,746273124.0
1,59766,0,44,118779,9000,303218,1,128385,1,1,119777,119126,1,118832,1,1,128910,1,83964,59766.0,83964.0,3571974756.0,5018192424.0,7049953296.0
1,2747,0,43,120141,1000,142996,1,138289,1,1,312004,120838,1,120032,1,1,129443,1,40977,2747.0,40977.0,7546009.0,112563819.0,1679114529.0
1,19989,0,44,119797,3000,142485,1,138325,1,1,121796,120496,1,119703,1,1,127149,1,67678,19989.0,67678.0,399560121.0,1352815542.0,4580311684.0
1,13897,0,39,120074,111000,142929,1,138886,1,1,157747,309466,1,120629,1,1,127029,1,96459,13897.0,96459.0,193126609.0,1340490723.0,9304338681.0
0,5578,0,45,118819,1000,305094,2,128256,1,2,121106,119167,1,119127,1,1,126494,1,29359,5578.0,29359.0,31114084.0,163764502.0,861950881.0
1,46551,0,37,121593,1000,143236,1,138298,1,1,314331,122291,1,119703,1,1,128679,1,87400,46551.0,87400.0,2166995601.0,4068557400.0,7638760000.0
1,2238,0,39,121217,1000,130723,1,128299,1,1,305588,121565,1,118832,1,1,134421,1,90028,2238.0,90028.0,5008644.0,201482664.0,8105040784.0
1,23356,0,43,119080,1000,282787,1,128051,1,1,176316,119428,1,118832,1,1,130941,1,52787,23356.0,52787.0,545502736.0,1232893172.0,2786467369.0
1,3647,0,40,119788,1000,295086,1,139089,1,1,121786,120485,1,120804,1,1,126662,1,13400,3647.0,13400.0,13300609.0,48869800.0,179560000.0
1,813,0,42,118779,1000,303218,1,128224,1,1,119777,119126,1,118832,1,1,129100,1,87976,813.0,87976.0,660969.0,71524488.0,7739776576.0
1,4604,0,36,120021,2000,315517,1,138298,1,1,122002,120720,1,119703,1,2,127134,1,26660,4604.0,26660.0,21196816.0,122742640.0,710755600.0
1,43416,0,41,119147,1000,305094,1,128752,1,1,120677,119495,1,119623,1,1,127670,1,49020,43416.0,49020.0,1884949056.0,2128252320.0,2402960400.0
1,27141,0,43,122391,1000,142996,1,138325,1,1,308375,123089,1,119703,1,1,127127,1,55951,27141.0,55951.0,736633881.0,1518566091.0,3130514401.0
1,17020,0,32,119441,1000,32020,2,127953,1,1,283606,119789,1,5981,1,1,126444,2,34579,17020.0,34579.0,289680400.0,588534580.0,1195707241.0
0,2649,0,28,120528,1000,315517,1,138325,1,1,150856,121226,1,119703,1,1,132521,1,35705,2649.0,35705.0,7017201.0,94582545.0,1274847025.0
0,18133,0,41,120824,3000,317393,1,138255,1,1,197386,283230,1,119998,2,1,127243,1,30358,18133.0,30358.0,328805689.0,550481614.0,921608164.0
0,18114,0,46,119868,1000,305094,1,128256,1,1,287977,120216,1,119127,1,1,127172,1,51847,18114.0,51847.0,328116996.0,939156558.0,2688111409.0
1,5140,0,46,120528,1000,315517,1,138223,1,1,122148,121226,1,119703,1,1,128670,1,54858,5140.0,54858.0,26419600.0,281970120.0,3009400164.0
1,18486,0,40,120210,1000,143065,1,138298,1,2,163428,120907,1,119703,1,1,127801,1,88249,18486.0,88249.0,341732196.0,1631371014.0,7787886001.0
